"swede1"|"swede2"|"abba"|"deathmetal"
"11301"|499|393|1|0
"11302"|499|690|1|1
"11303"|499|512|1|0
"11304"|499|417|1|0
"11305"|499|444|1|0
"11306"|499|434|1|0
"11307"|499|381|1|0
"11308"|499|769|1|0
"11309"|499|471|1|0
"11310"|499|425|1|1
"11311"|499|480|1|0
"11312"|499|504|1|0
"11313"|499|385|1|0
"11314"|499|604|1|1
"11315"|499|451|1|1
"11316"|499|468|1|0
"11317"|499|387|1|0
"11318"|499|515|1|0
"11319"|499|832|1|0
"11320"|500|504|1|0
"11321"|500|423|1|0
"11322"|500|392|1|1
"11323"|500|577|1|1
"11324"|500|535|1|1
"11325"|500|454|1|0
"11326"|500|445|1|0
"11327"|500|404|1|0
"11328"|500|645|1|0
"11329"|500|489|1|0
"11330"|500|512|1|0
"11331"|500|441|1|0
"11332"|500|480|1|0
"11333"|500|399|1|0
"11334"|500|444|1|0
"11335"|500|396|1|1
"11336"|500|543|1|0
"11337"|500|690|1|1
"11338"|500|534|1|1
"11339"|500|495|1|1
"11340"|500|671|1|0
"11341"|500|682|1|1
"11342"|500|397|1|0
"11343"|500|434|1|0
"11344"|501|489|0|0
"11345"|501|690|0|1
"11346"|501|390|0|0
"11347"|501|423|0|0
"11348"|501|513|0|0
"11349"|501|445|0|0
"11350"|501|634|0|1
"11351"|501|495|0|1
"11352"|501|447|0|0
"11353"|501|392|0|1
"11354"|501|504|0|0
"11355"|501|665|0|1
"11356"|501|517|0|0
"11357"|502|248|0|0
"11358"|502|729|0|0
"11359"|503|483|1|1
"11360"|503|442|1|0
"11361"|503|656|1|0
"11362"|503|430|1|0
"11363"|503|468|1|0
"11364"|503|422|1|0
"11365"|503|392|1|1
"11366"|503|618|1|0
"11367"|503|681|1|0
"11368"|504|434|1|0
"11369"|504|390|1|0
"11370"|504|396|1|1
"11371"|504|451|1|1
"11372"|504|408|1|1
"11373"|504|597|1|0
"11374"|504|515|1|0
"11375"|504|432|1|0
"11376"|504|392|1|1
"11377"|504|397|1|0
"11378"|504|551|1|0
"11379"|504|492|1|0
"11380"|504|496|1|0
"11381"|504|604|1|1
"11382"|504|453|1|1
"11383"|504|543|1|0
"11384"|504|480|1|0
"11385"|504|657|1|0
"11386"|504|645|1|0
"11387"|504|388|1|1
"11388"|504|398|1|0
"11389"|504|466|1|1
"11390"|504|430|1|0
"11391"|504|395|1|0
"11392"|504|522|1|1
"11393"|504|446|1|1
"11394"|504|461|1|0
"11395"|504|500|1|0
"11396"|504|495|1|1
"11397"|504|423|1|0
"11398"|504|499|1|0
"11399"|504|465|1|1
"11400"|504|479|1|1
"11401"|504|513|1|0
"11402"|504|518|1|1
"11403"|504|583|1|1
"11404"|504|501|1|1
"11405"|504|435|1|0
"11406"|504|482|1|1
"11407"|504|585|1|1
"11408"|504|617|1|1
"11409"|504|508|1|0
"11410"|504|627|1|0
"11411"|504|634|1|1
"11412"|504|665|1|1
"11413"|504|636|1|1
"11414"|504|444|1|0
"11415"|504|441|1|0
"11416"|504|769|1|0
"11417"|504|443|1|0
"11418"|504|381|1|0
"11419"|504|468|1|0
"11420"|504|516|1|0
"11421"|504|447|1|0
"11422"|504|577|1|1
"11423"|504|610|1|1
"11424"|505|254|1|0
"11425"|505|130|1|0
"11426"|505|338|1|0
"11427"|505|564|1|0
"11428"|505|212|1|0
"11429"|505|243|1|0
"11430"|505|540|1|0
"11431"|505|406|1|1
"11432"|505|47|1|0
"11433"|505|811|1|0
"11434"|505|66|1|0
"11435"|505|187|1|0
"11436"|505|230|1|0
"11437"|505|7|1|0
"11438"|505|774|1|0
"11439"|505|759|1|0
"11440"|506|611|1|0
"11441"|506|467|1|0
"11442"|506|397|1|0
"11443"|506|427|1|1
"11444"|506|417|1|0
"11445"|506|441|1|0
"11446"|506|396|1|1
"11447"|506|741|1|0
"11448"|506|381|1|0
"11449"|506|618|1|0
"11450"|506|430|1|0
"11451"|506|446|1|1
"11452"|506|604|1|1
"11453"|506|443|1|0
"11454"|506|445|1|0
"11455"|506|471|1|0
"11456"|506|428|1|1
"11457"|506|522|1|1
"11458"|506|773|1|1
"11459"|506|425|1|1
"11460"|506|512|1|0
"11461"|506|494|1|0
"11462"|506|508|1|0
"11463"|506|444|1|0
"11464"|506|435|1|0
"11465"|506|423|1|0
"11466"|506|489|1|0
"11467"|506|392|1|1
"11468"|506|408|1|1
"11469"|506|480|1|0
"11470"|506|434|1|0
"11471"|506|507|1|0
"11472"|506|432|1|0
"11473"|506|513|1|0
"11474"|506|385|1|0
"11475"|506|404|1|0
"11476"|506|495|1|1
"11477"|506|516|1|0
"11478"|506|634|1|1
"11479"|506|447|1|0
"11480"|506|769|1|0
"11481"|506|627|1|0
"11482"|506|624|1|0
"11483"|506|517|1|0
"11484"|506|518|1|1
"11485"|506|577|1|1
"11486"|506|451|1|1
"11487"|506|410|1|1
"11488"|506|645|1|0
"11489"|506|393|1|0
"11490"|506|585|1|1
"11491"|506|597|1|0
"11492"|506|832|1|0
"11493"|507|258|1|0
"11494"|507|55|1|1
"11495"|507|696|1|0
"11496"|507|297|1|0
"11497"|507|180|1|0
"11498"|507|71|1|0
"11499"|507|221|1|0
"11500"|507|648|1|1
"11501"|507|376|1|0
"11502"|507|773|1|1
"11503"|507|92|1|1
"11504"|507|545|1|0
"11505"|507|130|1|0
"11506"|507|325|1|1
"11507"|507|650|1|0
"11508"|507|575|1|1
"11509"|507|362|1|1
"11510"|507|202|1|0
"11511"|507|155|1|1
"11512"|507|165|1|0
"11513"|507|590|1|0
"11514"|507|11|1|0
"11515"|507|39|1|0
"11516"|507|154|1|1
"11517"|507|144|1|1
"11518"|507|204|1|0
"11519"|507|167|1|0
"11520"|507|29|1|0
"11521"|507|816|1|0
"11522"|507|767|1|1
"11523"|507|506|1|0
"11524"|507|201|1|0
"11525"|507|124|1|0
"11526"|507|521|1|1
"11527"|507|420|1|0
"11528"|507|263|1|0
"11529"|507|303|1|0
"11530"|507|97|1|0
"11531"|507|121|1|0
"11532"|507|660|1|0
"11533"|507|588|1|1
"11534"|507|471|1|0
"11535"|507|210|1|0
"11536"|507|181|1|0
"11537"|507|322|1|1
"11538"|507|166|1|0
"11539"|507|787|1|0
"11540"|507|321|1|0
"11541"|507|292|1|0
"11542"|507|295|1|0
"11543"|507|309|1|0
"11544"|507|235|1|0
"11545"|507|667|1|0
"11546"|507|299|1|0
"11547"|507|183|1|1
"11548"|507|294|1|1
"11549"|507|811|1|0
"11550"|507|365|1|0
"11551"|507|211|1|1
"11552"|507|324|1|0
"11553"|507|827|1|0
"11554"|507|279|1|0
"11555"|507|77|1|1
"11556"|507|540|1|0
"11557"|507|87|1|1
"11558"|507|2|1|0
"11559"|507|646|1|0
"11560"|507|80|1|0
"11561"|507|351|1|0
"11562"|507|333|1|0
"11563"|507|278|1|0
"11564"|507|346|1|0
"11565"|507|644|1|1
"11566"|507|806|1|0
"11567"|507|798|1|1
"11568"|507|53|1|0
"11569"|507|274|1|1
"11570"|507|632|1|0
"11571"|507|469|1|0
"11572"|507|287|1|0
"11573"|507|393|1|0
"11574"|507|178|1|0
"11575"|507|164|1|1
"11576"|507|449|1|0
"11577"|507|81|1|0
"11578"|507|533|1|0
"11579"|507|318|1|0
"11580"|507|149|1|0
"11581"|507|282|1|0
"11582"|507|564|1|0
"11583"|507|212|1|0
"11584"|507|119|1|0
"11585"|507|432|1|0
"11586"|507|584|1|0
"11587"|507|431|1|0
"11588"|507|698|1|0
"11589"|507|44|1|1
"11590"|507|561|1|0
"11591"|507|375|1|0
"11592"|507|5|1|0
"11593"|507|366|1|1
"11594"|507|127|1|0
"11595"|507|578|1|0
"11596"|507|672|1|0
"11597"|507|232|1|0
"11598"|507|110|1|0
"11599"|507|118|1|1
"11600"|507|607|1|0
"11601"|507|47|1|0
"11602"|507|123|1|0
"11603"|507|256|1|0
"11604"|507|122|1|0
"11605"|507|611|1|0
"11606"|507|576|1|0
"11607"|507|778|1|0
"11608"|507|823|1|1
"11609"|507|556|1|0
"11610"|507|680|1|1
"11611"|507|205|1|1
"11612"|507|225|1|0
"11613"|507|700|1|0
"11614"|507|199|1|1
"11615"|507|744|1|1
"11616"|507|73|1|0
"11617"|507|751|1|1
"11618"|507|475|1|0
"11619"|507|51|1|1
"11620"|507|690|1|1
"11621"|507|489|1|0
"11622"|507|687|1|0
"11623"|507|48|1|0
"11624"|507|742|1|0
"11625"|507|132|1|0
"11626"|507|719|1|1
"11627"|507|481|1|0
"11628"|507|316|1|0
"11629"|507|728|1|1
"11630"|507|761|1|0
"11631"|507|785|1|0
"11632"|507|272|1|0
"11633"|507|573|1|1
"11634"|507|358|1|1
"11635"|507|592|1|1
"11636"|507|825|1|0
"11637"|507|792|1|0
"11638"|508|451|1|1
"11639"|508|480|1|0
"11640"|508|398|1|0
"11641"|508|832|1|0
"11642"|508|522|1|1
"11643"|508|645|1|0
"11644"|508|434|1|0
"11645"|508|397|1|0
"11646"|508|432|1|0
"11647"|508|385|1|0
"11648"|508|435|1|0
"11649"|508|471|1|0
"11650"|508|396|1|1
"11651"|508|399|1|0
"11652"|508|417|1|0
"11653"|508|690|1|1
"11654"|508|446|1|1
"11655"|508|515|1|0
"11656"|508|392|1|1
"11657"|508|604|1|1
"11658"|508|444|1|0
"11659"|508|387|1|0
"11660"|508|393|1|0
"11661"|508|476|1|0
"11662"|508|499|1|0
"11663"|508|636|1|1
"11664"|508|506|1|0
"11665"|508|465|1|1
"11666"|508|455|1|1
"11667"|508|445|1|0
"11668"|508|489|1|0
"11669"|508|404|1|0
"11670"|508|741|1|0
"11671"|508|423|1|0
"11672"|508|395|1|0
"11673"|508|381|1|0
"11674"|508|425|1|1
"11675"|508|773|1|1
"11676"|508|504|1|0
"11677"|509|438|1|0
"11678"|509|130|1|0
"11679"|510|380|1|1
"11680"|510|584|1|0
"11681"|510|566|1|0
"11682"|510|593|1|0
"11683"|510|578|1|0
"11684"|510|555|1|0
"11685"|510|576|1|0
"11686"|510|572|1|1
"11687"|510|789|1|0
"11688"|510|771|1|0
"11689"|511|429|1|0
"11690"|511|404|1|0
"11691"|511|690|1|1
"11692"|512|476|1|0
"11693"|512|524|1|1
"11694"|512|434|1|0
"11695"|512|499|1|0
"11696"|512|500|1|0
"11697"|512|489|1|0
"11698"|512|454|1|0
"11699"|512|390|1|0
"11700"|512|453|1|1
"11701"|512|466|1|1
"11702"|512|445|1|0
"11703"|512|682|1|1
"11704"|512|513|1|0
"11705"|512|577|1|1
"11706"|512|610|1|1
"11707"|512|543|1|0
"11708"|512|690|1|1
"11709"|512|495|1|1
"11710"|512|534|1|1
"11711"|512|395|1|0
"11712"|512|480|1|0
"11713"|512|404|1|0
"11714"|512|416|1|0
"11715"|512|381|1|0
"11716"|512|447|1|0
"11717"|512|423|1|0
"11718"|512|398|1|0
"11719"|512|446|1|1
"11720"|512|399|1|0
"11721"|512|408|1|1
"11722"|512|636|1|1
"11723"|512|492|1|0
"11724"|512|387|1|0
"11725"|512|443|1|0
"11726"|512|485|1|1
"11727"|512|425|1|1
"11728"|512|421|1|0
"11729"|512|179|1|0
"11730"|512|832|1|0
"11731"|512|522|1|1
"11732"|512|392|1|1
"11733"|512|412|1|1
"11734"|512|604|1|1
"11735"|512|432|1|0
"11736"|512|397|1|0
"11737"|512|665|1|1
"11738"|512|645|1|0
"11739"|512|634|1|1
"11740"|512|496|1|0
"11741"|512|506|1|0
"11742"|512|396|1|1
"11743"|512|769|1|0
"11744"|512|435|1|0
"11745"|512|465|1|1
"11746"|513|444|1|0
"11747"|513|832|1|0
"11748"|513|577|1|1
"11749"|513|428|1|1
"11750"|513|461|1|0
"11751"|513|665|1|1
"11752"|513|447|1|0
"11753"|513|495|1|1
"11754"|513|518|1|1
"11755"|513|634|1|1
"11756"|513|506|1|0
"11757"|513|384|1|1
"11758"|513|636|1|1
"11759"|513|471|1|0
"11760"|513|501|1|1
"11761"|513|425|1|1
"11762"|513|398|1|0
"11763"|513|610|1|1
"11764"|513|423|1|0
"11765"|513|490|1|1
"11766"|513|445|1|0
"11767"|513|430|1|0
"11768"|513|618|1|0
"11769"|513|681|1|0
"11770"|513|385|1|0
"11771"|513|489|1|0
"11772"|513|397|1|0
"11773"|513|515|1|0
"11774"|513|517|1|0
"11775"|513|466|1|1
"11776"|513|476|1|0
"11777"|513|434|1|0
"11778"|513|512|1|0
"11779"|513|404|1|0
"11780"|513|585|1|1
"11781"|513|483|1|1
"11782"|513|468|1|0
"11783"|513|387|1|0
"11784"|513|504|1|0
"11785"|513|656|1|0
"11786"|514|230|0|0
"11787"|514|47|0|0
"11788"|514|180|0|0
"11789"|514|540|0|0
"11790"|514|523|0|0
"11791"|514|754|0|0
"11792"|514|243|0|0
"11793"|514|728|0|1
"11794"|514|464|0|1
"11795"|514|418|0|1
"11796"|515|435|1|0
"11797"|515|392|1|1
"11798"|515|645|1|0
"11799"|515|476|1|0
"11800"|515|480|1|0
"11801"|515|643|1|0
"11802"|515|832|1|0
"11803"|515|471|1|0
"11804"|515|399|1|0
"11805"|515|513|1|0
"11806"|515|408|1|1
"11807"|515|489|1|0
"11808"|515|495|1|1
"11809"|515|381|1|0
"11810"|515|617|1|1
"11811"|515|387|1|0
"11812"|515|441|1|0
"11813"|515|504|1|0
"11814"|515|396|1|1
"11815"|515|522|1|1
"11816"|515|395|1|0
"11817"|515|499|1|0
"11818"|515|508|1|0
"11819"|515|769|1|0
"11820"|515|682|1|1
"11821"|515|604|1|1
"11822"|515|741|1|0
"11823"|515|432|1|0
"11824"|515|690|1|1
"11825"|515|518|1|1
"11826"|515|434|1|0
"11827"|515|618|1|0
"11828"|515|397|1|0
"11829"|516|618|1|0
"11830"|516|427|1|1
"11831"|516|471|1|0
"11832"|516|465|1|1
"11833"|516|522|1|1
"11834"|516|624|1|0
"11835"|516|381|1|0
"11836"|516|741|1|0
"11837"|516|504|1|0
"11838"|516|395|1|0
"11839"|516|506|1|0
"11840"|516|399|1|0
"11841"|516|611|1|0
"11842"|516|433|1|1
"11843"|516|604|1|1
"11844"|516|627|1|0
"11845"|516|393|1|0
"11846"|516|494|1|0
"11847"|516|773|1|1
"11848"|517|387|1|0
"11849"|517|674|1|0
"11850"|517|465|1|1
"11851"|517|832|1|0
"11852"|517|430|1|0
"11853"|517|634|1|1
"11854"|517|656|1|0
"11855"|517|513|1|0
"11856"|517|451|1|1
"11857"|517|551|1|0
"11858"|517|506|1|0
"11859"|517|425|1|1
"11860"|517|435|1|0
"11861"|517|385|1|0
"11862"|517|471|1|0
"11863"|517|350|1|0
"11864"|517|585|1|1
"11865"|517|643|1|0
"11866"|517|392|1|1
"11867"|517|480|1|0
"11868"|517|645|1|0
"11869"|517|441|1|0
"11870"|517|468|1|0
"11871"|517|495|1|1
"11872"|517|769|1|0
"11873"|517|489|1|0
"11874"|517|577|1|1
"11875"|517|604|1|1
"11876"|517|434|1|0
"11877"|517|610|1|1
"11878"|517|690|1|1
"11879"|517|501|1|1
"11880"|517|518|1|1
"11881"|517|461|1|0
"11882"|517|404|1|0
"11883"|517|447|1|0
"11884"|517|410|1|1
"11885"|517|395|1|0
"11886"|517|399|1|0
"11887"|517|665|1|1
"11888"|518|496|0|0
"11889"|518|392|0|1
"11890"|518|617|0|1
"11891"|518|515|0|0
"11892"|518|453|0|1
"11893"|518|430|0|0
"11894"|518|397|0|0
"11895"|518|513|0|0
"11896"|518|585|0|1
"11897"|518|465|0|1
"11898"|518|443|0|0
"11899"|518|385|0|0
"11900"|518|504|0|0
"11901"|518|506|0|0
"11902"|518|522|0|1
"11903"|518|387|0|0
"11904"|518|441|0|0
"11905"|518|423|0|0
"11906"|518|412|0|1
"11907"|518|425|0|1
"11908"|518|489|0|0
"11909"|518|517|0|0
"11910"|518|690|0|1
"11911"|518|577|0|1
"11912"|518|466|0|1
"11913"|518|447|0|0
"11914"|518|634|0|1
"11915"|518|495|0|1
"11916"|518|480|0|0
"11917"|518|398|0|0
"11918"|519|605|1|0
"11919"|519|271|1|0
"11920"|519|462|1|0
"11921"|519|821|1|0
"11922"|519|420|1|0
"11923"|519|123|1|0
"11924"|519|498|1|0
"11925"|519|521|1|1
"11926"|519|759|1|0
"11927"|520|415|1|0
"11928"|521|2|0|0
"11929"|521|469|0|0
"11930"|521|605|0|0
"11931"|521|507|0|0
"11932"|521|29|0|0
"11933"|521|533|0|0
"11934"|521|759|0|0
"11935"|521|123|0|0
"11936"|521|38|0|0
"11937"|521|117|0|1
"11938"|521|167|0|0
"11939"|521|787|0|0
"11940"|521|519|0|0
"11941"|521|238|0|0
"11942"|521|803|0|0
"11943"|521|36|0|0
"11944"|521|121|0|0
"11945"|521|431|0|0
"11946"|521|314|0|0
"11947"|521|588|0|1
"11948"|521|481|0|0
"11949"|521|473|0|0
"11950"|521|437|0|0
"11951"|521|820|0|1
"11952"|521|420|0|0
"11953"|521|719|0|1
"11954"|521|575|0|1
"11955"|521|700|0|0
"11956"|521|549|0|1
"11957"|521|478|0|0
"11958"|521|337|0|0
"11959"|521|564|0|0
"11960"|521|814|0|0
"11961"|521|827|0|0
"11962"|521|462|0|0
"11963"|521|626|0|0
"11964"|521|310|0|0
"11965"|521|760|0|0
"11966"|521|122|0|0
"11967"|521|821|0|0
"11968"|521|607|0|0
"11969"|521|273|0|0
"11970"|521|271|0|0
"11971"|521|475|0|0
"11972"|522|508|0|0
"11973"|522|492|0|0
"11974"|522|480|0|0
"11975"|522|471|0|0
"11976"|522|425|0|1
"11977"|522|769|0|0
"11978"|522|506|0|0
"11979"|522|515|0|0
"11980"|522|397|0|0
"11981"|522|434|0|0
"11982"|522|385|0|0
"11983"|522|387|0|0
"11984"|522|645|0|0
"11985"|522|443|0|0
"11986"|522|445|0|0
"11987"|522|518|0|1
"11988"|522|398|0|0
"11989"|522|417|0|0
"11990"|522|408|0|1
"11991"|522|392|0|1
"11992"|522|451|0|1
"11993"|522|489|0|0
"11994"|522|468|0|0
"11995"|522|516|0|0
"11996"|522|577|0|1
"11997"|522|504|0|0
"11998"|522|741|0|0
"11999"|522|690|0|1
"12000"|522|395|0|0
"12001"|522|495|0|1
"12002"|522|512|0|0
"12003"|522|423|0|0
"12004"|522|396|0|1
"12005"|522|494|0|0
"12006"|522|466|0|1
"12007"|522|476|0|0
"12008"|522|832|0|0
"12009"|523|464|1|1
"12010"|523|243|1|0
"12011"|523|514|1|1
"12012"|524|444|0|0
"12013"|524|443|0|0
"12014"|524|512|0|0
"12015"|525|298|1|0
"12016"|526|198|1|0
"12017"|526|62|1|1
"12018"|526|599|1|0
"12019"|526|768|1|1
"12020"|526|591|1|1
"12021"|526|764|1|1
"12022"|526|377|1|0
"12023"|527|561|0|0
"12024"|527|273|0|0
"12025"|527|343|0|1
"12026"|527|449|0|0
"12027"|528|336|1|0
"12028"|528|557|1|1
"12029"|528|42|1|0
"12030"|528|707|1|1
"12031"|528|684|1|0
"12032"|528|547|1|1
"12033"|528|126|1|1
"12034"|528|148|1|1
"12035"|528|695|1|1
"12036"|528|74|1|0
"12037"|529|172|1|1
"12038"|529|293|1|0
"12039"|530|400|0|1
"12040"|530|393|0|0
"12041"|530|634|0|1
"12042"|531|337|0|0
"12043"|531|282|0|0
"12044"|532|343|0|1
"12045"|532|431|0|0
"12046"|532|549|0|1
"12047"|532|121|0|0
"12048"|532|145|0|0
"12049"|532|238|0|0
"12050"|532|124|0|0
"12051"|532|333|0|0
"12052"|532|273|0|0
"12053"|532|561|0|0
"12054"|533|39|1|0
"12055"|533|564|1|0
"12056"|533|2|1|0
"12057"|533|29|1|0
"12058"|533|310|1|0
"12059"|533|827|1|0
"12060"|533|162|1|0
"12061"|533|272|1|0
"12062"|533|540|1|0
"12063"|533|351|1|0
"12064"|533|754|1|0
"12065"|533|794|1|0
"12066"|533|607|1|0
"12067"|533|38|1|0
"12068"|533|75|1|0
"12069"|533|202|1|0
"12070"|533|221|1|0
"12071"|533|376|1|0
"12072"|533|123|1|0
"12073"|533|47|1|0
"12074"|533|365|1|0
"12075"|533|106|1|0
"12076"|533|521|1|1
"12077"|533|696|1|0
"12078"|533|248|1|0
"12079"|533|238|1|0
"12080"|533|678|1|0
"12081"|533|178|1|0
"12082"|533|626|1|0
"12083"|533|273|1|0
"12084"|533|818|1|1
"12085"|533|632|1|0
"12086"|533|282|1|0
"12087"|533|258|1|0
"12088"|533|644|1|1
"12089"|533|312|1|0
"12090"|533|243|1|0
"12091"|533|69|1|0
"12092"|533|475|1|0
"12093"|533|549|1|1
"12094"|533|672|1|0
"12095"|533|330|1|0
"12096"|533|344|1|1
"12097"|533|232|1|0
"12098"|533|53|1|0
"12099"|533|333|1|0
"12100"|533|180|1|0
"12101"|533|436|1|1
"12102"|533|331|1|0
"12103"|533|803|1|0
"12104"|533|155|1|1
"12105"|533|742|1|0
"12106"|533|240|1|1
"12107"|533|183|1|1
"12108"|533|324|1|0
"12109"|533|705|1|0
"12110"|533|394|1|1
"12111"|533|196|1|0
"12112"|533|588|1|1
"12113"|533|575|1|1
"12114"|533|481|1|0
"12115"|533|700|1|0
"12116"|533|561|1|0
"12117"|533|318|1|0
"12118"|533|507|1|0
"12119"|533|122|1|0
"12120"|533|71|1|0
"12121"|533|703|1|1
"12122"|533|449|1|0
"12123"|533|235|1|0
"12124"|533|271|1|0
"12125"|533|325|1|1
"12126"|533|337|1|0
"12127"|533|719|1|1
"12128"|533|785|1|0
"12129"|533|473|1|0
"12130"|533|590|1|0
"12131"|533|787|1|0
"12132"|533|127|1|0
"12133"|533|287|1|0
"12134"|533|234|1|0
"12135"|533|297|1|0
"12136"|533|110|1|0
"12137"|533|59|1|1
"12138"|534|690|0|1
"12139"|534|404|0|0
"12140"|534|543|0|0
"12141"|534|682|0|1
"12142"|534|601|0|0
"12143"|534|512|0|0
"12144"|534|500|0|0
"12145"|534|392|0|1
"12146"|535|410|0|1
"12147"|535|404|0|0
"12148"|535|690|0|1
"12149"|535|489|0|0
"12150"|535|392|0|1
"12151"|535|500|0|0
"12152"|535|441|0|0
"12153"|535|391|0|1
"12154"|536|122|1|0
"12155"|536|29|1|0
"12156"|536|827|1|0
"12157"|536|833|1|0
"12158"|536|238|1|0
"12159"|536|646|1|0
"12160"|536|7|1|0
"12161"|536|333|1|0
"12162"|536|2|1|0
"12163"|536|202|1|0
"12164"|536|73|1|0
"12165"|536|640|1|0
"12166"|536|196|1|0
"12167"|536|155|1|1
"12168"|536|794|1|0
"12169"|536|709|1|1
"12170"|536|351|1|0
"12171"|536|75|1|0
"12172"|536|162|1|0
"12173"|536|672|1|0
"12174"|536|240|1|1
"12175"|536|803|1|0
"12176"|536|145|1|0
"12177"|536|127|1|0
"12178"|536|153|1|0
"12179"|536|181|1|0
"12180"|536|703|1|1
"12181"|536|47|1|0
"12182"|536|376|1|0
"12183"|536|814|1|0
"12184"|536|337|1|0
"12185"|536|110|1|0
"12186"|536|712|1|0
"12187"|536|344|1|1
"12188"|536|53|1|0
"12189"|536|310|1|0
"12190"|536|365|1|0
"12191"|536|154|1|1
"12192"|536|331|1|0
"12193"|536|239|1|0
"12194"|536|38|1|0
"12195"|536|545|1|0
"12196"|536|180|1|0
"12197"|536|164|1|1
"12198"|536|315|1|0
"12199"|536|287|1|0
"12200"|536|687|1|0
"12201"|536|271|1|0
"12202"|536|235|1|0
"12203"|536|119|1|0
"12204"|536|649|1|0
"12205"|536|312|1|0
"12206"|536|106|1|0
"12207"|536|318|1|0
"12208"|536|37|1|0
"12209"|536|632|1|0
"12210"|536|316|1|0
"12211"|536|324|1|0
"12212"|536|309|1|0
"12213"|536|696|1|0
"12214"|536|159|1|1
"12215"|536|69|1|0
"12216"|536|449|1|0
"12217"|536|473|1|0
"12218"|536|667|1|0
"12219"|536|705|1|0
"12220"|536|232|1|0
"12221"|536|243|1|0
"12222"|536|186|1|1
"12223"|536|183|1|1
"12224"|536|167|1|0
"12225"|536|225|1|0
"12226"|536|297|1|0
"12227"|536|234|1|0
"12228"|536|325|1|1
"12229"|536|614|1|0
"12230"|536|248|1|0
"12231"|536|590|1|0
"12232"|536|648|1|1
"12233"|536|744|1|1
"12234"|536|123|1|0
"12235"|536|97|1|0
"12236"|536|61|1|0
"12237"|536|626|1|0
"12238"|536|792|1|0
"12239"|536|121|1|0
"12240"|536|481|1|0
"12241"|536|757|1|1
"12242"|536|790|1|0
"12243"|536|564|1|0
"12244"|536|641|1|0
"12245"|536|607|1|0
"12246"|536|330|1|0
"12247"|536|787|1|0
"12248"|536|742|1|0
"12249"|536|785|1|0
"12250"|536|818|1|1
"12251"|537|554|0|1
"12252"|537|136|0|1
"12253"|538|82|1|0
"12254"|538|678|1|0
"12255"|539|77|0|1
"12256"|539|262|0|1
"12257"|539|552|0|0
"12258"|540|754|1|0
"12259"|540|761|1|0
"12260"|540|778|1|0
"12261"|540|158|1|1
"12262"|540|166|1|0
"12263"|540|232|1|0
"12264"|540|202|1|0
"12265"|540|475|1|0
"12266"|540|827|1|0
"12267"|540|94|1|0
"12268"|540|212|1|0
"12269"|540|438|1|0
"12270"|540|338|1|0
"12271"|540|123|1|0
"12272"|540|187|1|0
"12273"|540|80|1|0
"12274"|540|458|1|1
"12275"|540|418|1|1
"12276"|540|376|1|0
"12277"|540|199|1|1
"12278"|540|357|1|0
"12279"|540|274|1|1
"12280"|540|192|1|1
"12281"|540|229|1|0
"12282"|540|248|1|0
"12283"|540|243|1|0
"12284"|540|696|1|0
"12285"|540|205|1|1
"12286"|540|473|1|0
"12287"|540|180|1|0
"12288"|540|7|1|0
"12289"|540|2|1|0
"12290"|540|322|1|1
"12291"|540|240|1|1
"12292"|540|728|1|1
"12293"|540|27|1|1
"12294"|540|282|1|0
"12295"|540|669|1|0
"12296"|540|160|1|1
"12297"|540|43|1|1
"12298"|540|303|1|0
"12299"|540|312|1|0
"12300"|540|774|1|0
"12301"|540|29|1|0
"12302"|540|464|1|1
"12303"|540|507|1|0
"12304"|540|719|1|1
"12305"|540|807|1|0
"12306"|540|368|1|1
"12307"|540|153|1|0
"12308"|540|533|1|0
"12309"|540|118|1|1
"12310"|540|401|1|1
"12311"|540|694|1|0
"12312"|540|147|1|1
"12313"|540|46|1|0
"12314"|540|36|1|0
"12315"|540|803|1|0
"12316"|540|514|1|1
"12317"|540|161|1|0
"12318"|540|505|1|0
"12319"|540|289|1|0
"12320"|540|375|1|0
"12321"|540|787|1|0
"12322"|540|254|1|0
"12323"|540|632|1|0
"12324"|540|678|1|0
"12325"|540|310|1|0
"12326"|540|69|1|0
"12327"|540|315|1|0
"12328"|540|294|1|1
"12329"|540|97|1|0
"12330"|540|626|1|0
"12331"|540|733|1|1
"12332"|540|72|1|1
"12333"|540|146|1|1
"12334"|540|334|1|0
"12335"|540|332|1|1
"12336"|540|406|1|1
"12337"|540|734|1|1
"12338"|540|700|1|0
"12339"|540|564|1|0
"12340"|540|685|1|1
"12341"|540|263|1|0
"12342"|540|67|1|1
"12343"|540|759|1|0
"12344"|540|590|1|0
"12345"|540|811|1|0
"12346"|540|53|1|0
"12347"|540|767|1|1
"12348"|540|32|1|1
"12349"|540|167|1|0
"12350"|540|59|1|1
"12351"|540|337|1|0
"12352"|540|556|1|0
"12353"|540|258|1|0
"12354"|540|87|1|1
"12355"|541|143|0|0
"12356"|541|707|0|1
"12357"|541|42|0|0
"12358"|541|336|0|0
"12359"|541|684|0|0
"12360"|541|623|0|0
"12361"|542|438|1|0
"12362"|542|116|1|0
"12363"|542|27|1|1
"12364"|542|161|1|0
"12365"|542|160|1|1
"12366"|543|504|1|0
"12367"|543|534|1|1
"12368"|543|435|1|0
"12369"|543|480|1|0
"12370"|543|476|1|0
"12371"|543|466|1|1
"12372"|543|404|1|0
"12373"|543|432|1|0
"12374"|543|512|1|0
"12375"|543|392|1|1
