empl1|empl2|collaborations|engineer1|engineer2|invent1|invent2
396|392|1|0|0|0|0
396|425|3|0|0|0|0
396|489|3|0|0|0|1
396|465|3|0|0|0|0
396|443|3|0|0|0|1
396|399|5|0|0|0|1
396|451|5|0|0|0|0
396|604|1|0|1|0|0
396|832|7|0|1|0|1
396|445|5|0|0|0|1
396|508|8|0|0|0|1
396|512|8|0|0|0|1
396|617|3|0|1|0|0
396|690|3|0|0|0|0
396|454|1|0|0|0|1
396|441|3|0|0|0|1
396|504|5|0|0|0|1
396|446|1|0|0|0|0
396|773|1|0|0|0|0
396|179|1|0|1|0|1
396|404|3|0|0|0|1
397|390|1|1|1|1|1
397|480|10|1|1|1|1
397|495|8|1|0|1|0
397|408|5|1|0|1|0
397|504|8|1|0|1|1
397|585|3|1|0|1|0
397|471|5|1|0|1|1
397|690|7|1|0|1|0
397|476|1|1|0|1|1
397|435|1|1|0|1|1
397|444|1|1|1|1|1
397|404|5|1|0|1|1
397|604|3|1|1|1|0
397|522|1|1|0|1|0
397|508|3|1|0|1|1
397|645|7|1|0|1|1
397|381|7|1|0|1|1
397|387|5|1|0|1|1
397|506|5|1|0|1|1
397|425|1|1|0|1|0
397|512|1|1|0|1|1
397|500|7|1|0|1|1
397|461|1|1|0|1|1
397|832|10|1|1|1|1
397|446|8|1|0|1|0
397|395|3|1|1|1|1
397|489|1|1|0|1|1
397|399|8|1|0|1|1
397|494|5|1|0|1|1
397|515|1|1|0|1|1
397|634|5|1|0|1|0
397|179|1|1|1|1|1
397|518|1|1|0|1|0
397|423|5|1|1|1|1
397|617|1|1|1|1|0
397|434|1|1|0|1|1
397|773|1|1|0|1|0
397|441|1|1|0|1|1
397|513|1|1|0|1|1
397|392|7|1|0|1|0
397|636|3|1|0|1|0
397|499|1|1|0|1|1
397|451|5|1|0|1|0
397|385|1|1|1|1|1
398|435|5|0|0|1|1
398|445|5|0|0|1|1
398|617|1|0|1|1|0
398|433|1|0|0|1|0
398|690|5|0|0|1|0
398|387|3|0|0|1|1
398|512|5|0|0|1|1
398|461|3|0|0|1|1
398|518|1|0|0|1|0
398|423|1|0|1|1|1
398|466|3|0|0|1|0
398|513|1|0|0|1|1
398|634|1|0|0|1|0
398|443|1|0|0|1|1
398|508|3|0|0|1|1
398|480|1|0|1|1|1
398|441|1|0|0|1|1
398|522|3|0|0|1|0
398|636|7|0|0|1|0
398|381|1|0|0|1|1
398|454|1|0|0|1|1
398|832|3|0|1|1|1
398|504|1|0|0|1|1
398|489|5|0|0|1|1
399|387|7|0|0|1|1
399|467|1|0|1|1|1
399|471|1|0|0|1|1
399|508|1|0|0|1|1
399|681|1|0|0|1|1
399|410|1|0|0|1|0
399|516|5|0|1|1|1
399|434|3|0|0|1|1
399|657|3|0|1|1|1
399|517|7|0|0|1|1
399|515|1|0|0|1|1
399|445|1|0|0|1|1
399|395|1|0|1|1|1
399|494|3|0|0|1|1
399|480|5|0|1|1|1
399|390|1|0|1|1|1
399|489|1|0|0|1|1
399|634|3|0|0|1|0
399|495|3|0|0|1|0
399|423|3|0|1|1|1
399|627|5|0|0|1|1
399|512|3|0|0|1|1
399|468|1|0|1|1|1
399|624|1|0|1|1|1
399|381|5|0|0|1|1
399|674|3|0|0|1|1
399|392|5|0|0|1|0
399|611|1|0|1|1|1
399|447|8|0|1|1|1
399|408|5|0|0|1|0
399|465|3|0|0|1|0
399|396|5|0|0|1|0
399|461|3|0|0|1|1
399|643|3|0|0|1|1
399|444|3|0|1|1|1
399|500|3|0|0|1|1
399|443|3|0|0|1|1
399|427|3|0|0|1|0
399|832|5|0|1|1|1
399|585|5|0|0|1|0
399|665|1|0|0|1|0
399|417|3|0|1|1|1
399|446|1|0|0|1|0
399|451|5|0|0|1|0
399|432|3|0|0|1|1
399|397|8|0|1|1|1
399|441|5|0|0|1|1
399|597|3|0|0|1|1
399|476|7|0|0|1|1
399|656|3|0|0|1|1
399|435|3|0|0|1|1
399|483|1|0|0|1|0
399|618|1|0|0|1|1
399|466|5|0|0|1|0
399|645|1|0|0|1|1
399|425|5|0|0|1|0
400|393|1|0|0|0|1
400|530|1|0|1|0|0
401|67|1|0|1|0|0
401|2|1|0|1|0|1
401|458|1|0|0|0|0
401|97|1|0|0|0|1
401|243|3|0|0|0|1
401|147|1|0|1|0|0
401|363|1|0|1|0|1
401|180|1|0|1|0|1
401|540|1|0|0|0|1
401|464|3|0|1|0|0
401|732|1|0|0|0|1
401|733|1|0|0|0|0
402|773|1|0|0|0|0
402|813|1|0|0|0|0
402|611|3|0|1|0|1
402|417|1|0|1|0|1
402|688|1|0|0|0|0
402|637|3|0|1|0|0
402|385|3|0|1|0|1
402|661|1|0|0|0|0
402|404|1|0|0|0|1
402|494|3|0|0|0|1
402|454|3|0|0|0|1
403|688|1|0|0|1|0
403|637|1|0|1|1|0
403|404|1|0|0|1|1
404|468|7|0|1|1|1
404|682|1|0|0|1|0
404|500|3|0|0|1|1
404|508|3|0|0|1|1
404|393|3|0|0|1|1
404|476|3|0|0|1|1
404|511|1|0|0|1|1
404|386|1|0|0|1|0
404|741|5|0|1|1|1
404|636|3|0|0|1|0
404|403|1|0|0|1|1
404|443|1|0|0|1|1
404|392|1|0|0|1|0
404|494|1|0|0|1|1
404|671|1|0|0|1|1
404|402|1|0|0|1|0
404|434|1|0|0|1|1
404|430|1|0|0|1|1
404|661|1|0|0|1|0
404|506|1|0|0|1|1
404|517|5|0|0|1|1
404|466|3|0|0|1|0
404|617|3|0|1|1|0
404|441|7|0|0|1|1
404|455|1|0|1|1|0
404|492|5|0|1|1|1
404|429|3|0|0|1|1
404|604|1|0|1|1|0
404|480|1|0|1|1|1
404|385|1|0|1|1|1
404|471|1|0|0|1|1
404|534|3|0|1|1|0
404|397|5|0|1|1|1
404|535|1|0|0|1|0
404|813|3|0|0|1|0
404|513|5|0|0|1|1
404|637|5|0|1|1|0
404|445|1|0|0|1|1
404|643|3|0|0|1|1
404|645|7|0|0|1|1
404|396|3|0|0|1|0
404|543|5|0|0|1|1
404|784|3|0|1|1|0
404|465|1|0|0|1|0
404|447|1|0|1|1|1
404|444|5|0|1|1|1
404|512|5|0|0|1|1
404|381|3|0|0|1|1
404|179|3|0|1|1|1
404|688|1|0|0|1|0
404|618|3|0|0|1|1
404|577|3|0|0|1|0
405|413|1|0|0|1|0
405|433|1|0|0|1|0
405|773|1|0|0|1|0
406|7|3|1|0|0|1
406|105|1|1|0|0|1
406|162|1|1|0|0|1
406|248|3|1|0|0|1
406|564|1|1|0|0|1
406|505|1|1|1|0|1
406|180|1|1|1|0|1
406|130|3|1|0|0|1
406|438|1|1|0|0|1
406|59|1|1|0|0|0
406|383|1|1|0|0|0
406|811|1|1|1|0|1
406|254|1|1|1|0|1
406|271|1|1|0|0|1
406|230|3|1|0|0|1
406|123|1|1|1|0|1
406|2|5|1|1|0|1
406|66|3|1|1|0|1
406|626|5|1|0|0|1
406|540|3|1|0|0|1
406|94|1|1|0|0|1
407|645|1|0|0|0|1
408|425|5|0|0|0|0
408|385|1|0|1|0|1
408|495|5|0|0|0|0
408|465|1|0|0|0|0
408|645|3|0|0|0|1
408|445|5|0|0|0|1
408|482|1|0|0|0|0
408|522|3|0|0|0|0
408|832|1|0|1|0|1
408|444|3|0|1|0|1
408|466|5|0|0|0|0
408|512|3|0|0|0|1
408|480|3|0|1|0|1
408|489|1|0|0|0|1
408|496|1|0|0|0|1
408|390|1|0|1|0|1
408|392|1|0|0|0|0
408|476|3|0|0|0|1
408|617|1|0|1|0|0
408|423|7|0|1|0|1
408|389|1|0|1|0|0
408|435|5|0|0|0|1
408|471|3|0|0|0|1
408|387|7|0|0|0|1
408|443|5|0|0|0|1
408|448|1|0|0|0|0
408|434|5|0|0|0|1
408|399|5|0|0|0|1
408|504|8|0|0|0|1
408|506|3|0|0|0|1
408|515|1|0|0|0|1
408|585|5|0|0|0|0
408|634|3|0|0|0|0
408|396|5|0|0|0|0
408|543|1|0|0|0|1
408|397|5|0|1|0|1
408|388|1|0|1|0|0
409|415|1|1|1|1|1
409|655|1|1|0|1|0
409|426|1|1|0|1|0
409|493|1|1|1|1|0
409|486|1|1|0|1|1
410|688|1|0|0|0|0
410|471|3|0|0|0|1
410|495|1|0|0|0|0
410|470|1|0|0|0|0
410|645|1|0|0|0|1
410|435|5|0|0|0|1
410|690|1|0|0|0|0
410|618|1|0|0|0|1
410|517|1|0|0|0|1
410|399|1|0|0|0|1
410|468|1|0|1|0|1
410|385|3|0|1|0|1
410|665|3|0|0|0|0
410|637|1|0|1|0|0
410|535|3|0|0|0|0
410|454|1|0|0|0|1
410|441|1|0|0|0|1
410|489|1|0|0|0|1
410|506|3|0|0|0|1
410|425|3|0|0|0|0
410|494|3|0|0|0|1
410|604|3|0|1|0|0
410|392|1|0|0|0|0
410|492|3|0|1|0|1
410|447|3|0|1|0|1
410|395|1|0|1|0|1
411|571|1|0|1|1|1
412|445|1|1|0|0|1
412|518|1|1|0|0|0
412|434|1|1|0|0|1
412|447|1|1|1|0|1
412|495|3|1|0|0|0
412|489|1|1|0|0|1
412|512|1|1|0|0|1
412|387|1|1|0|0|1
413|405|1|0|0|0|1
413|433|1|0|0|0|0
414|392|1|1|0|1|0
415|430|1|1|0|1|1
415|409|1|1|1|1|1
415|520|1|1|1|1|1
415|563|1|1|0|1|1
416|665|3|0|0|1|0
416|480|3|0|1|1|1
416|690|3|0|0|1|0
416|392|1|0|0|1|0
416|423|3|0|1|1|1
416|435|1|0|0|1|1
416|466|1|0|0|1|0
416|489|1|0|0|1|1
416|444|3|0|1|1|1
416|585|1|0|0|1|0
416|492|1|0|1|1|1
416|447|5|0|1|1|1
416|512|1|0|0|1|1
416|769|1|0|0|1|1
417|508|3|1|0|1|1
417|396|1|1|0|1|0
417|522|3|1|0|1|0
417|484|1|1|0|1|1
417|690|1|1|0|1|0
417|465|1|1|0|1|0
417|773|1|1|0|1|0
417|432|1|1|0|1|1
417|381|8|1|0|1|1
417|445|3|1|0|1|1
417|395|5|1|1|1|1
417|399|3|1|0|1|1
417|435|1|1|0|1|1
417|506|1|1|0|1|1
417|451|1|1|0|1|0
417|494|3|1|0|1|1
417|624|1|1|1|1|1
417|618|3|1|0|1|1
417|393|1|1|0|1|1
417|471|7|1|0|1|1
417|429|1|1|0|1|1
417|657|1|1|1|1|1
417|385|1|1|1|1|1
417|402|1|1|0|1|0
417|499|1|1|0|1|1
418|514|1|0|1|0|0
418|180|1|0|1|0|1
418|469|1|0|0|0|1
418|383|1|0|0|0|0
418|464|3|0|1|0|0
418|540|1|0|0|0|1
419|445|1|1|0|1|1
420|660|1|1|0|1|1
420|700|3|1|0|1|1
420|248|5|1|0|1|1
420|273|1|1|0|1|1
420|436|1|1|0|1|0
420|478|1|1|1|1|1
420|81|1|1|0|1|1
420|162|1|1|0|1|1
420|605|5|1|1|1|1
420|36|7|1|0|1|1
420|481|3|1|0|1|1
420|2|5|1|1|1|1
420|521|3|1|1|1|0
420|121|3|1|1|1|1
420|202|1|1|1|1|1
420|122|1|1|0|1|1
420|469|5|1|0|1|1
420|337|1|1|0|1|1
420|719|1|1|0|1|0
420|312|1|1|0|1|1
420|117|1|1|0|1|0
420|180|7|1|1|1|1
420|437|1|1|1|1|1
420|7|1|1|0|1|1
420|186|1|1|0|1|0
420|424|3|1|1|1|1
420|632|5|1|0|1|1
420|123|7|1|1|1|1
420|507|3|1|0|1|1
420|575|1|1|0|1|0
420|238|1|1|1|1|1
420|626|1|1|0|1|1
420|519|3|1|1|1|1
420|820|1|1|0|1|0
420|475|5|1|0|1|1
420|759|1|1|1|1|1
420|431|5|1|0|1|1
420|473|1|1|0|1|1
420|588|1|1|0|1|0
420|607|3|1|0|1|1
420|29|7|1|0|1|1
420|787|1|1|0|1|1
420|760|1|1|1|1|1
420|271|7|1|0|1|1
420|767|1|1|0|1|0
421|392|1|0|0|1|0
421|445|1|0|0|1|1
421|492|3|0|1|1|1
421|769|7|0|0|1|1
421|434|7|0|0|1|1
421|512|1|0|0|1|1
421|444|3|0|1|1|1
421|432|5|0|0|1|1
421|425|1|0|0|1|0
421|495|3|0|0|1|0
421|423|3|0|1|1|1
421|480|5|0|1|1|1
421|489|1|0|0|1|1
421|617|3|0|1|1|0
421|387|1|0|0|1|1
421|435|1|0|0|1|1
422|392|1|0|0|1|0
422|430|1|0|0|1|1
422|489|1|0|0|1|1
422|690|1|0|0|1|0
422|468|1|0|1|1|1
422|442|1|0|1|1|1
422|503|3|0|0|1|1
422|495|3|0|0|1|0
422|681|3|0|0|1|1
423|395|3|1|1|1|1
423|466|7|1|0|1|0
423|480|5|1|1|1|1
423|585|7|1|0|1|0
423|645|3|1|0|1|1
423|690|7|1|0|1|0
423|447|1|1|1|1|1
423|617|3|1|1|1|0
423|522|1|1|0|1|0
423|445|3|1|0|1|1
423|495|3|1|0|1|0
423|421|3|1|0|1|1
423|387|3|1|0|1|1
423|398|1|1|0|1|1
423|769|10|1|0|1|1
423|397|5|1|1|1|1
423|430|3|1|0|1|1
423|504|3|1|0|1|1
423|604|3|1|1|1|0
423|508|3|1|0|1|1
423|551|5|1|0|1|1
423|610|1|1|0|1|0
423|385|3|1|1|1|1
423|432|8|1|0|1|1
423|465|3|1|0|1|0
423|496|1|1|0|1|1
423|501|1|1|1|1|0
423|577|1|1|0|1|0
423|479|3|1|0|1|0
423|435|14|1|0|1|1
423|468|3|1|1|1|1
423|518|1|1|0|1|0
423|434|3|1|0|1|1
423|832|1|1|1|1|1
423|512|1|1|0|1|1
423|500|3|1|0|1|1
423|416|3|1|0|1|1
423|443|1|1|0|1|1
423|425|5|1|0|1|0
423|485|1|1|1|1|0
423|476|1|1|0|1|1
423|513|7|1|0|1|1
423|674|1|1|0|1|1
423|506|7|1|0|1|1
423|441|1|1|0|1|1
423|489|5|1|0|1|1
423|399|3|1|0|1|1
423|408|7|1|0|1|0
423|643|1|1|0|1|1
423|390|7|1|1|1|1
424|626|1|1|0|1|1
424|123|7|1|1|1|1
424|473|1|1|0|1|1
424|420|3|1|1|1|1
424|238|1|1|1|1|1
424|81|5|1|0|1|1
424|475|3|1|0|1|1
424|462|3|1|0|1|1
424|431|1|1|0|1|1
424|469|1|1|0|1|1
424|310|1|1|0|1|1
424|121|1|1|1|1|1
424|117|1|1|0|1|0
424|564|3|1|0|1|1
424|594|1|1|0|1|0
424|719|1|1|0|1|0
424|36|1|1|0|1|1
425|522|7|0|0|0|0
425|410|3|0|0|0|0
425|385|3|0|1|0|1
425|443|5|0|0|0|1
425|446|1|0|0|0|0
425|392|1|0|0|0|0
425|447|8|0|1|0|1
425|476|1|0|0|0|1
425|513|1|0|0|0|1
425|551|3|0|0|0|1
425|408|5|0|0|0|0
425|399|5|0|0|0|1
425|434|5|0|0|0|1
425|489|8|0|0|0|1
425|444|1|0|1|0|1
425|461|3|0|0|0|1
425|585|3|0|0|0|0
425|480|10|0|1|0|1
425|421|1|0|0|0|1
425|430|1|0|0|0|1
425|396|3|0|0|0|0
425|465|1|0|0|0|0
425|397|1|0|1|0|1
425|517|7|0|0|0|1
425|432|1|0|0|0|1
425|468|1|0|1|0|1
425|506|1|0|0|0|1
425|769|7|0|0|0|1
425|518|5|0|0|0|0
425|508|3|0|0|0|1
425|512|1|0|0|0|1
425|499|1|0|0|0|1
425|423|5|0|1|0|1
425|492|1|0|1|0|1
425|494|1|0|0|0|1
425|543|1|0|0|0|1
425|604|1|0|1|0|0
425|387|12|0|0|0|1
425|381|1|0|0|0|1
425|645|3|0|0|0|1
425|665|1|0|0|0|0
426|655|1|0|0|0|0
426|565|1|0|1|0|1
426|563|1|0|0|0|1
426|409|1|0|1|0|1
427|465|5|0|0|0|0
427|490|1|0|0|0|0
427|506|1|0|0|0|1
427|499|3|0|0|0|1
427|454|3|0|0|0|1
427|627|1|0|0|0|1
427|399|3|0|0|0|1
427|690|3|0|0|0|0
427|385|3|0|1|0|1
427|434|1|0|0|0|1
427|624|1|0|1|0|1
427|393|1|0|0|0|1
427|516|3|0|1|0|1
427|489|1|0|0|0|1
428|471|1|0|0|0|1
428|392|1|0|0|0|0
428|506|3|0|0|0|1
428|513|1|0|0|0|1
428|643|1|0|0|0|1
428|645|1|0|0|0|1
428|466|1|0|0|0|0
428|468|1|0|1|0|1
428|489|3|0|0|0|1
428|467|1|0|1|0|1
428|634|1|0|0|0|0
428|618|1|0|0|0|1
428|690|3|0|0|0|0
428|385|1|0|1|0|1
428|674|1|0|0|0|1
428|350|1|0|0|0|1
429|688|1|0|0|1|0
429|404|3|0|0|1|1
429|511|1|0|0|1|1
429|483|1|0|0|1|0
429|657|1|0|1|1|1
429|385|1|0|1|1|1
429|381|1|0|0|1|1
429|490|1|0|0|1|0
429|417|1|0|1|1|1
429|455|1|0|1|1|0
429|454|1|0|0|1|1
429|468|3|0|1|1|1
429|645|1|0|0|1|1
430|643|3|0|0|1|1
430|447|3|0|1|1|1
430|489|5|0|0|1|1
430|506|3|0|0|1|1
430|422|1|0|0|1|1
430|425|1|0|0|1|0
430|503|1|0|0|1|1
430|513|3|0|0|1|1
430|665|1|0|0|1|0
430|471|1|0|0|1|1
430|384|1|0|0|1|0
430|656|3|0|0|1|1
430|415|1|0|1|1|1
430|392|3|0|0|1|0
430|448|1|0|0|1|0
430|423|3|0|1|1|1
430|690|5|0|0|1|0
430|504|1|0|0|1|1
430|404|1|0|0|1|1
430|466|3|0|0|1|0
430|483|1|0|0|1|0
430|442|1|0|1|1|1
430|769|3|0|0|1|1
430|432|1|0|0|1|1
430|385|1|0|1|1|1
430|618|7|0|0|1|1
430|382|1|0|1|1|1
430|435|3|0|0|1|1
430|832|1|0|1|1|1
430|517|1|0|0|1|1
430|389|1|0|1|1|0
430|518|1|0|0|1|0
430|551|1|0|0|1|1
431|271|5|0|0|1|1
431|39|1|0|1|1|1
431|44|1|0|0|1|0
431|368|1|0|0|1|0
431|437|1|0|1|1|1
431|36|5|0|0|1|1
431|312|1|0|0|1|1
431|605|1|0|1|1|1
431|561|1|0|0|1|1
431|588|1|0|0|1|0
431|37|1|0|1|1|1
431|420|5|0|1|1|1
431|462|1|0|0|1|1
431|436|1|0|0|1|0
431|322|1|0|0|1|0
431|532|1|0|1|1|0
431|121|8|0|1|1|1
431|234|5|0|1|1|1
431|333|1|0|0|1|1
431|712|1|0|1|1|1
431|145|3|0|1|1|1
431|81|5|0|0|1|1
431|571|1|0|1|1|1
431|820|1|0|0|1|0
431|442|1|0|1|1|1
431|549|1|0|0|1|0
431|331|5|0|0|1|1
431|497|1|0|0|1|1
431|473|5|0|0|1|1
431|122|3|0|0|1|1
431|310|3|0|0|1|1
431|119|5|0|0|1|1
431|38|5|0|0|1|1
431|576|3|0|1|1|1
431|342|1|0|0|1|0
431|751|3|0|0|1|0
431|365|3|0|1|1|1
431|127|1|0|0|1|1
431|521|5|0|1|1|0
431|481|1|0|0|1|1
431|202|10|0|1|1|1
431|278|3|0|0|1|1
431|575|1|0|0|1|0
431|75|7|0|1|1|1
431|584|3|0|0|1|1
431|273|5|0|0|1|1
431|507|1|0|0|1|1
431|337|1|0|0|1|1
431|469|5|0|0|1|1
431|123|3|0|1|1|1
431|478|3|0|1|1|1
431|742|1|0|0|1|1
431|545|1|0|0|1|1
431|700|3|0|0|1|1
431|475|5|0|0|1|1
431|650|3|0|0|1|1
431|424|1|0|1|1|1
431|238|7|0|1|1|1
431|351|3|0|0|1|1
431|607|8|0|0|1|1
431|687|1|0|0|1|1
431|218|1|0|0|1|0
432|393|1|0|0|1|1
432|392|7|0|0|1|0
432|441|5|0|0|1|1
432|507|1|0|0|1|1
432|471|7|0|0|1|1
432|515|5|0|0|1|1
432|476|5|0|0|1|1
432|468|7|0|1|1|1
432|543|1|0|0|1|1
432|385|1|0|1|1|1
432|769|5|0|0|1|1
432|617|5|0|1|1|0
432|492|5|0|1|1|1
432|381|1|0|0|1|1
432|417|1|0|1|1|1
432|773|3|0|0|1|0
432|387|7|0|0|1|1
432|604|1|0|1|1|0
432|447|7|0|1|1|1
432|430|1|0|0|1|1
432|465|5|0|0|1|0
432|399|3|0|0|1|1
432|444|1|0|1|1|1
432|504|10|0|0|1|1
432|451|1|0|0|1|0
432|461|1|0|0|1|1
432|446|5|0|0|1|0
432|480|1|0|1|1|1
432|506|1|0|0|1|1
432|690|3|0|0|1|0
432|512|1|0|0|1|1
432|435|7|0|0|1|1
432|665|1|0|0|1|0
432|494|3|0|0|1|1
432|423|8|0|1|1|1
432|421|5|0|0|1|1
432|425|1|0|0|1|0
432|645|7|0|0|1|1
432|634|1|0|0|1|0
432|434|1|0|0|1|1
432|396|1|0|0|1|0
432|585|3|0|0|1|0
432|508|1|0|0|1|1
432|832|7|0|1|1|1
433|398|1|0|0|0|1
433|516|3|0|1|0|1
433|405|1|0|0|0|1
433|413|1|0|0|0|0
433|385|1|0|1|0|1
433|499|1|0|0|0|1
433|637|1|0|1|0|0
433|494|1|0|0|0|1
433|773|1|0|0|0|0
433|618|3|0|0|0|1
434|435|3|0|0|1|1
434|504|12|0|0|1|1
434|471|7|0|0|1|1
434|496|3|0|0|1|1
434|427|1|0|0|1|0
434|515|5|0|0|1|1
434|179|3|0|1|1|1
434|500|3|0|0|1|1
434|482|1|0|0|1|0
434|465|8|0|0|1|0
434|441|1|0|0|1|1
434|392|3|0|0|1|0
434|451|3|0|0|1|0
434|585|1|0|0|1|0
434|492|10|0|1|1|1
434|445|3|0|0|1|1
434|412|1|0|1|1|0
434|385|1|0|1|1|1
434|499|7|0|0|1|1
434|543|1|0|0|1|1
434|522|1|0|0|1|0
434|517|5|0|0|1|1
434|432|1|0|0|1|1
434|425|5|0|0|1|0
434|423|3|0|1|1|1
434|446|3|0|0|1|0
434|421|7|0|0|1|1
434|461|8|0|0|1|1
434|489|5|0|0|1|1
434|404|1|0|0|1|1
434|447|8|0|1|1|1
434|397|1|0|1|1|1
434|690|1|0|0|1|0
434|466|1|0|0|1|0
434|597|3|0|0|1|1
434|443|10|0|0|1|1
434|468|5|0|1|1|1
434|577|1|0|0|1|0
434|399|3|0|0|1|1
434|508|7|0|0|1|1
434|832|5|0|1|1|1
434|645|7|0|0|1|1
434|393|1|0|0|1|1
434|636|1|0|0|1|0
434|634|1|0|0|1|0
434|495|7|0|0|1|0
434|769|5|0|0|1|1
434|480|10|0|1|1|1
434|741|3|0|1|1|1
434|506|5|0|0|1|1
434|513|3|0|0|1|1
434|408|5|0|0|1|0
434|512|7|0|0|1|1
435|387|7|0|0|1|1
435|489|12|0|0|1|1
435|769|5|0|0|1|1
435|617|7|0|1|1|0
435|398|5|0|0|1|1
435|444|3|0|1|1|1
435|390|1|0|1|1|1
435|504|7|0|0|1|1
435|508|7|0|0|1|1
435|517|3|0|0|1|1
435|434|3|0|0|1|1
435|499|1|0|0|1|1
435|399|3|0|0|1|1
435|465|7|0|0|1|0
435|421|1|0|0|1|1
435|408|5|0|0|1|0
435|543|1|0|0|1|1
435|395|5|0|1|1|1
435|496|5|0|0|1|1
435|495|10|0|0|1|0
435|741|3|0|1|1|1
435|447|3|0|1|1|1
435|416|1|0|0|1|1
435|417|1|0|1|1|1
435|423|14|0|1|1|1
435|443|1|0|0|1|1
435|397|1|0|1|1|1
435|461|5|0|0|1|1
435|604|5|0|1|1|0
435|832|3|0|1|1|1
435|430|3|0|0|1|1
435|393|5|0|0|1|1
435|410|5|0|0|1|0
435|610|1|0|0|1|0
435|381|1|0|0|1|1
435|445|1|0|0|1|1
435|512|10|0|0|1|1
435|480|1|0|1|1|1
435|515|5|0|0|1|1
435|476|1|0|0|1|1
435|636|5|0|0|1|0
435|583|1|0|0|1|0
435|665|3|0|0|1|0
435|432|7|0|0|1|1
435|627|1|0|0|1|1
435|585|3|0|0|1|0
435|466|1|0|0|1|0
435|506|10|0|0|1|1
435|494|3|0|0|1|1
435|577|3|0|0|1|0
436|719|1|0|0|0|0
436|302|1|0|0|0|0
436|342|1|0|0|0|0
436|431|1|0|0|0|1
436|607|1|0|0|0|1
436|469|3|0|0|0|1
436|123|1|0|1|0|1
436|575|1|0|0|0|0
436|497|3|0|0|0|1
436|420|1|0|1|0|1
436|533|1|0|0|0|1
437|36|3|1|0|1|1
437|121|1|1|1|1|1
437|310|1|1|0|1|1
437|462|3|1|0|1|1
437|420|1|1|1|1|1
437|660|1|1|0|1|1
437|344|1|1|0|1|0
437|369|1|1|1|1|1
437|431|1|1|0|1|1
437|123|1|1|1|1|1
437|473|1|1|0|1|1
437|521|1|1|1|1|0
437|117|1|1|0|1|0
437|81|5|1|0|1|1
438|458|3|0|0|1|0
438|161|7|0|0|1|1
438|192|1|0|0|1|0
438|65|1|0|0|1|0
438|260|1|0|0|1|0
438|2|8|0|1|1|1
438|332|7|0|0|1|0
438|315|1|0|0|1|1
438|620|1|0|0|1|0
438|807|7|0|1|1|1
438|122|10|0|0|1|1
438|116|1|0|1|1|1
438|271|7|0|0|1|1
438|338|3|0|1|1|1
438|685|3|0|0|1|0
438|199|5|0|0|1|0
438|546|1|0|0|1|0
438|761|5|0|1|1|1
438|406|1|0|1|1|0
438|87|7|0|1|1|0
438|306|1|0|1|1|0
438|488|3|0|1|1|1
438|107|3|0|1|1|1
438|230|5|0|0|1|1
438|626|5|0|0|1|1
438|509|1|0|0|1|1
438|540|3|0|0|1|1
438|228|1|0|1|1|0
438|254|5|0|1|1|1
438|212|5|0|0|1|1
438|72|8|0|0|1|0
438|464|1|0|1|1|0
438|803|1|0|0|1|1
438|7|1|0|0|1|1
438|542|1|0|0|1|1
438|564|3|0|0|1|1
438|180|3|0|1|1|1
438|759|7|0|1|1|1
438|243|3|0|0|1|1
438|130|7|0|0|1|1
438|47|5|0|0|1|1
438|701|1|0|1|1|1
438|773|3|0|0|1|0
438|811|1|0|1|1|1
439|489|1|0|0|0|1
439|445|1|0|0|0|1
440|459|1|0|1|0|1
440|715|1|0|0|0|0
441|480|3|0|1|1|1
441|543|5|0|0|1|1
441|645|10|0|0|1|1
441|398|1|0|0|1|1
441|399|5|0|0|1|1
441|444|3|0|1|1|1
441|397|1|0|1|1|1
441|504|5|0|0|1|1
441|741|1|0|1|1|1
441|643|1|0|0|1|1
441|617|5|0|1|1|0
441|577|5|0|0|1|0
441|391|1|0|0|1|0
441|535|1|0|0|1|0
441|476|3|0|0|1|1
441|445|3|0|0|1|1
441|410|1|0|0|1|0
441|432|5|0|0|1|1
441|671|1|0|0|1|1
441|386|1|0|0|1|0
441|515|3|0|0|1|1
441|465|7|0|0|1|0
441|618|3|0|0|1|1
441|517|1|0|0|1|1
441|518|1|0|0|1|0
441|500|1|0|0|1|1
441|396|3|0|0|1|0
441|423|1|0|1|1|1
441|690|1|0|0|1|0
441|461|3|0|0|1|1
441|506|7|0|0|1|1
441|434|1|0|0|1|1
441|494|5|0|0|1|1
441|446|5|0|0|1|0
441|404|7|0|0|1|1
442|431|1|1|0|1|1
442|468|1|1|1|1|1
442|503|3|1|0|1|1
442|575|3|1|0|1|0
442|565|1|1|1|1|1
442|618|3|1|0|1|1
442|572|1|1|0|1|0
442|615|1|1|1|1|1
442|483|3|1|0|1|0
442|566|1|1|1|1|1
442|584|1|1|0|1|1
442|625|1|1|0|1|0
442|576|1|1|1|1|1
442|593|3|1|1|1|1
442|422|1|1|0|1|1
442|681|1|1|0|1|1
442|430|1|1|0|1|1
442|634|1|1|0|1|0
442|578|1|1|0|1|1
442|643|1|1|0|1|1
442|789|1|1|0|1|1
443|435|1|0|0|1|1
443|476|1|0|0|1|1
443|492|3|0|1|1|1
443|585|1|0|0|1|0
443|577|1|0|0|1|0
443|408|5|0|0|1|0
443|404|1|0|0|1|1
443|425|5|0|0|1|0
443|423|1|0|1|1|1
443|489|3|0|0|1|1
443|447|1|0|1|1|1
